country,date_extraction,track_id,streams,album,artist,duration_ms,track_name,track_danceability,track_energy,track_key,track_loudness,track_mode,track_speechiness,track_acousticness,track_instrumentalness,track_liveness,track_valence,track_tempo,not_explicit,explicit
Peru,2020-05-20,4lMOQR1rRW5hJgJXOtKraL,0.2225981741776554,Relación,Sech,0.1922437544140131,Relación,0.805,0.562,0.6363636363636364,0.8858387224495182,0.0,0.105,0.125,4.96e-06,0.14800000000000002,0.767,0.7930340454185566,1,0
Peru,2020-05-20,6Y4PDQv4XjYjHLeLmvyOt0,0.06600492682219967,Si Te Vas,"Sech,Ozuna",0.2242993845604613,Si Te Vas,0.73,0.644,0.0,0.8193876204302496,1.0,0.132,0.0933,4.56e-06,0.14300000000000002,0.5539999999999999,0.8078849810941001,1,0
Peru,2020-05-20,3XZeOzJ9tqnu58YP6cqApI,0.013918272714099405,LAS QUE NO IBAN A SALIR,Bad Bunny,0.13916849694608502,RONCA FREESTYLE,0.856,0.6559999999999999,0.45454545454545453,0.6637191500593903,0.0,0.131,0.165,0.0,0.0998,0.586,0.1858771819480105,0,1
Peru,2020-05-20,2DhNdoHxavs7Qtf5MnhZD0,0.012874945660049267,LAS QUE NO IBAN A SALIR,"Bad Bunny,Gabriela",0.18011501656952605,EN CASITA,0.779,0.764,0.0,0.5492939157978092,1.0,0.0938,0.221,0.000669,0.0909,0.675,0.6894326750183136,1,0
Peru,2020-05-20,4NhDYoQTYCdWHTvlbGVgwo,0.010534705115200696,GOOBA,6ix9ine,0.11160642913132222,GOOBA,0.611,0.688,0.09090909090909091,0.7161805463903921,1.0,0.341,0.0264,0.0,0.251,0.39299999999999996,0.8401545030079248,0,1
Peru,2020-05-20,1zaDh3qaGSeSmulNyWlUxm,0.010491233154615273,LAS QUE NO IBAN A SALIR,Bad Bunny,0.12858262644449792,SI ELLA SALE,0.8690000000000001,0.727,0.6363636363636364,0.603405041573182,1.0,0.12300000000000001,0.0589,0.009909999999999999,0.107,0.92,0.6145046358301945,1,0
Peru,2020-05-21,3gsMgG06G0igLNVVe1RDak,0.02156209245036951,1 of 1,Sech,0.18729850757852093,Casino,0.51,0.506,0.45454545454545453,0.8354889798073117,1.0,0.305,0.512,0.0,0.301,0.653,0.13385080988286477,1,0
Peru,2020-05-21,3RGg9W1OyEiRMwu1Qi45dW,0.014925373134328358,1 of 1,"Sech,Myke Towers",0.1983283016817875,Bentley,0.782,0.738,0.09090909090909091,0.9512999868021644,1.0,0.122,0.126,0.00206,0.0692,0.755,0.7483554457130591,0,1
Peru,2020-05-21,1MYMEtHi6fmmGiDFLrBiY3,0.012570641935951312,Navegando,"Mike Bahía,Ovy On The Drums",0.2133922127108055,La Lá,0.8490000000000001,0.7120000000000001,0.9090909090909091,0.801306585719942,1.0,0.29,0.332,0.0,0.0688,0.486,0.2154014636348164,1,0
Peru,2020-05-21,1mfMlthHXTmgbQd2MtF1tA,0.011078104622518476,1 of 1,Sech,0.15058323179486383,Me Olvidé,0.596,0.745,0.8181818181818182,0.8962650125379439,0.0,0.11800000000000001,0.341,2.57e-06,0.0947,0.43799999999999994,0.9111681700125053,1,0
Peru,2020-05-21,3AzjcOeAmA57TIOr9zF1ZW,0.010853499492827127,Future Nostalgia,Dua Lipa,0.20710588198772226,Physical,0.647,0.8440000000000001,0.0,0.8436716378513924,1.0,0.0457,0.0137,0.0006580000000000001,0.102,0.746,0.6070680686384052,1,0
Peru,2020-05-22,3i8GllbdGuwIXaVrlIoE0r,0.0664758730618751,D-2,Agust D,0.1890105625877952,What do you think?,0.7390000000000001,0.725,0.09090909090909091,0.7126831199683252,1.0,0.084,0.149,0.0,0.0793,0.136,0.4001169131956519,0,1
Peru,2020-05-22,5uHrWZqndnheP1qtYr6xGC,0.0637588755252862,D-2,Agust D,0.15927699435782416,Moonlight,0.6890000000000001,0.7290000000000001,0.6363636363636364,0.7087237693018346,1.0,0.225,0.273,0.0,0.059000000000000004,0.773,0.2377925604729804,0,1
Peru,2020-05-22,4KjASaPtCvRJ4YArYpz6je,0.06152731488190118,D-2,"Agust D,RM",0.2112967691364444,Strange,0.627,0.662,0.6363636363636364,0.5556288768641943,1.0,0.203,0.00236,0.0,0.157,0.207,0.1856329961596234,1,0
Peru,2020-05-22,4bTID1qPjca9WuTZGkGRKE,0.05305028256774381,D-2,"Agust D,NiiHWA",0.11373291631419236,28,0.679,0.645,0.8181818181818182,0.6225419031278872,0.0,0.0513,0.0897,0.0,0.121,0.349,0.40707250838001213,1,0
Peru,2020-05-22,0x25VdiFOIBl1epNer9L3w,0.05273148819011737,D-2,"Agust D,MAX",0.20443147511466733,Burn It,0.6579999999999999,0.7759999999999999,0.5454545454545454,0.6237956975056091,0.0,0.0493,0.012,2.1000000000000002e-06,0.272,0.336,0.3634890449375845,1,0
Peru,2020-05-22,0SJ7vFES0Lj6pnumh3DhCe,0.047514852919866686,D-2,Agust D,0.21202784611683262,People,0.76,0.682,0.09090909090909091,0.6664906955259339,1.0,0.0371,0.0616,0.0,0.11800000000000001,0.37200000000000005,0.40762007651154686,1,0
Peru,2020-05-22,5Ncjypx5upZS5ZZTaqUzIf,0.03870453557455441,D-2,Agust D,0.24742997726055677,Honsool,0.478,0.574,0.09090909090909091,0.5051471558664379,1.0,0.0606,0.00036,0.00719,0.157,0.187,0.05226315828418776,0,1
Peru,2020-05-22,5qJF3xMbNjsPuqQDRkfUl1,0.03371975076075931,D-2,"Agust D,Kim Jong Wan",0.35960605660802014,Dear my friend (feat. Kim Jong Wan of NELL),0.56,0.735,0.0,0.6728916457700937,1.0,0.0638,0.0181,8.54e-06,0.0571,0.27,0.6149412104215534,0,1
Peru,2020-05-22,3wS2dXzQw58b1e3AR8YStR,0.03232864802202579,D-2,Agust D,0.12386089359027093,Interlude : Set me free,0.31,0.41600000000000004,0.45454545454545453,0.4033258545598522,1.0,0.0346,0.0755,3.34e-05,0.18,0.207,0.4810016057065478,1,0
Peru,2020-05-22,7tQ24skemknA6PPh6gwFi1,0.01420808578466889,Mejores Amigos,"Yera,Morat",0.22501804409744589,Mejores Amigos,0.624,0.74,0.36363636363636365,0.6319123663719151,1.0,0.0363,0.156,0.0,0.10300000000000001,0.905,0.18544800692599675,1,0
Peru,2020-05-22,3YjguG5v9vS5o8Cnciy76z,0.01091870743370526,No Termino,Morat,0.278501525017268,No Termino,0.7020000000000001,0.7490000000000001,1.0,0.8445294971624654,1.0,0.0328,0.0443,0.0,0.0839,0.8170000000000001,0.540605136781039,1,0
Peru,2020-05-23,3OeYgrFYUOSyA3XOWBCaLS,0.012664831183886394,Nunca Te Olvidé,Morat,0.23526398708585886,Nunca Te Olvidé,0.564,0.83,0.5454545454545454,0.7972152566979015,1.0,0.0477,0.0521,0.0,0.069,0.8320000000000001,0.21359596871462075,1,0
Peru,2020-05-23,203uubEQA07to1kbro35qQ,0.010505723808143748,"Despacio (feat. Myke Towers, Dj Luian & Mambo Kingz)","Natti Natasha,Nicky Jam,Manuel Turizo,Myke Towers,DJ Luian,Mambo Kingz",0.34343233657480343,Despacio,0.782,0.644,0.9090909090909091,0.8322555100963442,1.0,0.0809,0.585,0.0,0.10800000000000001,0.695,0.20786870204154104,1,0
Peru,2020-05-26,0H4ugk6rhnXmTl47ayy9O5,0.013440081147659759,D-2,Agust D,0.25652575455370935,Daechwita,0.65,0.8270000000000001,0.7272727272727273,0.8266464299854824,1.0,0.0599,0.0229,0.0,0.121,0.223,0.592513115736664,0,1
Peru,2020-05-26,1fXKStjVOTmBEwjAnFSNkc,0.00988262570641936,Enamórate De Alguien Más,Morat,0.261863703036841,Enamórate De Alguien Más,0.5920000000000001,0.643,1.0,0.7214596806123795,1.0,0.0321,0.466,0.0,0.315,0.579,0.5997942919722069,1,0
Peru,2020-05-26,7szuecWAPwGoV1e5vGu8tl,0.009346471525865816,After Hours,The Weeknd,0.2749221969561742,In Your Eyes,0.667,0.7190000000000001,0.6363636363636364,0.7370991157450179,0.0,0.0346,0.00285,8.1e-05,0.0736,0.7170000000000001,0.2597248840117504,0,1
Peru,2020-05-28,2ksOAxtIxY8yElEWw8RhgK,0.16559194319663817,China,"Anuel AA,Daddy Yankee,KAROL G,J Balvin,Ozuna",0.3745628671876819,China,0.7859999999999999,0.8079999999999999,0.6363636363636364,0.8472350534512341,1.0,0.0882,0.0846,0.00028900000000000003,0.0822,0.609,0.2967671281531414,1,0
Peru,2020-05-28,24ySl2hOPGCDcxBxFIqWBu,0.15856397623532822,Rain On Me (with Ariana Grande),"Lady Gaga,Ariana Grande",0.18905557582013333,Rain On Me (with Ariana Grande),0.672,0.855,0.8181818181818182,0.8431437244291937,1.0,0.0397,0.021,0.0,0.32299999999999995,0.6459999999999999,0.4301739638753023,1,0
Peru,2020-05-28,6R6ZoHTypt5lt68MWbzZXv,0.13245906390378206,Sour Candy (with BLACKPINK),"Lady Gaga,BLACKPINK",0.15103646847909602,Sour Candy (with BLACKPINK),0.752,0.87,0.8181818181818182,0.8399762438960011,0.0,0.0623,0.0604,1.12e-05,0.489,0.784,0.4076052773728568,1,0
Peru,2020-05-28,0qPbQWcqNDVrReSSvMoJxk,0.014309520359368208,"C.R.O: Bzrp Music Sessions, Vol. 29","Bizarrap,C.R.O",0.1333959379438266,"C.R.O: Bzrp Music Sessions, Vol. 29",0.778,0.7340000000000001,0.5454545454545454,0.738748845189389,1.0,0.0622,0.639,0.00132,0.11699999999999999,0.622,0.12672502460356808,1,0
Peru,2020-05-28,2CoMYp2uIKsT09nreEZnZn,0.013498043761773656,LAS QUE NO IBAN A SALIR,Bad Bunny,0.1469293990733483,BENDICIONES,0.828,0.581,1.0,0.43764022700277166,1.0,0.0725,0.0378,0.0,0.10300000000000001,0.843,0.5851135463915998,1,0
Peru,2020-05-28,7uQmJ1jgNzBpATSoWKSPFu,0.011541805535429647,Ya No Tiene Novio,"Sebastian Yatra,Mau y Ricky",0.2150282108792326,Ya No Tiene Novio,0.632,0.8320000000000001,0.6363636363636364,0.962980071268312,0.0,0.154,0.048,0.0,0.0705,0.784,0.8676957001102535,1,0
Peru,2020-05-28,696DnlkuDOXcMAnKlTgXXK,0.010339081292566294,ROXANNE,Arizona Zervas,0.16024089840203026,ROXANNE,0.621,0.601,0.5454545454545454,0.7209317671901808,0.0,0.14800000000000002,0.0522,0.0,0.46,0.457,0.38340128604515206,0,1
Peru,2020-05-29,6GzxGKBC3r73KqdOBHHVYk,0.05557165628169831,Emmanuel,Anuel AA,0.19961040271321137,¿Los Hombres No Lloran?,0.489,0.498,1.0,0.6169328230170252,0.0,0.0395,0.6990000000000001,0.0,0.0796,0.37799999999999995,0.11120072811762347,1,0
Peru,2020-05-29,41A89rj3GoMG6ktN37L7PG,0.045862918417620635,Chromatica,Lady Gaga,0.18191554586305111,Alice,0.723,0.88,1.0,0.8086313844529498,0.0,0.038,0.0033399999999999997,0.0179,0.0632,0.32299999999999995,0.430025972488401,1,0
Peru,2020-05-29,2L6YJ2mSyqStxQX4OjUOon,0.03924068975510796,Emmanuel,Anuel AA,0.26471661065882296,Tocándote,0.815,0.665,0.0,0.8046060446086842,0.0,0.16399999999999998,0.698,0.0,0.121,0.522,0.23166571705526728,0,1
Peru,2020-05-29,4FDPuFJTMXyNtEd14Ca8R9,0.03477756846833792,Emmanuel,Anuel AA,0.2710929678465825,Mi Vieja,0.46399999999999997,0.48700000000000004,0.7272727272727273,0.7155206546126436,1.0,0.0667,0.774,0.0,0.122,0.201,0.1583433844150269,1,0
Peru,2020-05-29,4L6ihclQPu1hqP9r3WNJjQ,0.03238661063613969,Chromatica,Lady Gaga,0.20343807964237762,Free Woman,0.731,0.927,0.0,0.8517223175399234,1.0,0.0781,0.0228,7.15e-05,0.187,0.478,0.40020570802779265,1,0
Peru,2020-05-29,3QNh1pSglpiumBHtU8XnQe,0.03143747283002463,Emmanuel,Anuel AA,0.3051850587112246,Estrés Postraumático,0.682,0.5479999999999999,0.6363636363636364,0.6708459812590736,1.0,0.11599999999999999,0.45,0.0,0.08800000000000001,0.376,0.20091310685718078,0,1
Peru,2020-05-29,0zzsyWc45eUcSjw4FNHxeN,0.02766990291262136,Chromatica,"Lady Gaga,Elton John",0.2863462448875057,Sine From Above (with Elton John),0.642,0.792,0.0,0.712353174079451,0.0,0.0488,0.158,9.84e-06,0.68,0.0903,0.4295006030649015,1,0
Peru,2020-05-29,6hyQVqfHFvsJDjcmj4qrHf,0.02749601507027967,Chromatica,Lady Gaga,0.17543674476721174,Fun Tonight,0.645,0.9229999999999999,1.0,0.8102811138973208,1.0,0.0725,0.364,1.06e-06,0.14,0.32299999999999995,0.39235476495267957,1,0
Peru,2020-05-29,3CGZ7wfk4skmuyQgua1C1K,0.026191856252716996,Chromatica,Lady Gaga,0.0,Chromatica I,0.231,0.457,0.5454545454545454,0.38062557740530556,0.0,0.0318,0.0126,0.875,0.327,0.0588,0.006704009826628028,1,0
Peru,2020-05-29,3CidPLqWXqgesJlwYVJZdy,0.024366033908129258,Chromatica,Lady Gaga,0.2503139284910478,Plastic Doll,0.743,0.853,0.0,0.7720073907879109,1.0,0.04,0.0019,3.4899999999999995e-05,0.0872,0.42200000000000004,0.41516763724351224,1,0
Peru,2020-05-29,7JDbfYUHjDzQPFSDh5lzGs,0.023163309665265905,Chromatica,Lady Gaga,0.18526825558202886,Enigma,0.669,0.804,0.0,0.8252606572522106,1.0,0.036000000000000004,0.0306,0.0,0.6940000000000001,0.184,0.377970002145875,1,0
Peru,2020-05-29,5DttNeiizFqWUON9hZBqTY,0.022344587740907116,Chromatica,Lady Gaga,0.15728709905239385,Babylon,0.698,0.799,0.18181818181818182,0.803022304342088,1.0,0.0342,0.0129,5.46e-06,0.215,0.35100000000000003,0.3776444210946922,1,0
Peru,2020-05-29,7Kc96CLmTypJEeadIxugPM,0.017693087958266917,Sola,Danna Paola,0.19073193067962219,Sola,0.414,0.667,0.5454545454545454,0.7520786590999077,0.0,0.282,0.282,6.42e-06,0.10300000000000001,0.332,0.5749835359582071,0,1
Peru,2020-05-29,7sKbyYeJnITO1Eh9xd0lKd,0.01734531227358354,Chromatica,Lady Gaga,0.195967435254674,Replay,0.6579999999999999,0.878,0.09090909090909091,0.8358189256961859,1.0,0.12300000000000001,0.00792,0.0,0.9440000000000001,0.6829999999999999,0.4224710121870906,1,0
Peru,2020-05-30,6VN85VvNB8w1QbJCXW8rTC,0.03613244457325025,Emmanuel,"Anuel AA,Travis Barker",0.23833575214782968,No Llores Mujer,0.693,0.5579999999999999,0.8181818181818182,0.7177642866569883,1.0,0.0366,0.16899999999999998,0.0,0.0867,0.298,0.0965421812450515,1,0
Peru,2020-05-30,4mbb7hmfDR6M9cQaLdYSFd,0.03137951021591074,Emmanuel,"Anuel AA,Lil Wayne",0.19926737083918636,Ferrari,0.8420000000000001,0.732,0.6363636363636364,0.774053055298931,0.0,0.149,0.575,0.0,0.17600000000000002,0.629,0.5560998349896034,0,1
Peru,2020-05-30,6qI0MU175Dk2DeoUjlrOpy,0.022438776988842196,Chromatica,Lady Gaga,0.17342977547710145,911,0.789,0.813,0.45454545454545453,0.7904183713870926,1.0,0.0374,0.0294,2.07e-06,0.519,0.42,0.3780143995619454,1,0
Peru,2020-05-30,6cyH3OGfKQBevSYxJFIUCx,0.02099695696275902,Emmanuel,Anuel AA,0.22980496852954188,El Problema,0.677,0.6509999999999999,0.45454545454545453,0.7153886762570939,0.0,0.0559,0.531,3.8e-05,0.0956,0.5429999999999999,0.7915467319801985,0,1
Peru,2020-05-30,7yBbV2k2S2uhaQc24NF2xt,0.01697580060860745,Chromatica,Lady Gaga,0.20664643658178827,Stupid Love,0.68,0.825,0.7272727272727273,0.8080374818529762,1.0,0.0702,0.00173,0.000122,0.27,0.784,0.39266554686517235,1,0
Peru,2020-05-30,2WzUy86kPLYRLRwLtinZ1x,0.013106796116504855,Emmanuel,"Anuel AA,Tego Calderon",0.31214348355852883,Rifles Rusos,0.713,0.77,0.36363636363636365,0.776164708987726,0.0,0.10099999999999999,0.0587,0.0005009999999999999,0.33899999999999997,0.684,0.17054527426503766,0,1
Peru,2020-05-30,4HKYplESyMVVTmORSeQg8S,0.012686567164179104,Emmanuel,Anuel AA,0.3223645916601346,Nubes Negras,0.7659999999999999,0.545,0.8181818181818182,0.7487132110333905,1.0,0.0737,0.34,0.0,0.1,0.428,0.2156900468392738,0,1
Peru,2020-05-30,6gBFPUFcJLzWGx4lenP6h2,0.011744674684828286,Birds In The Trap Sing McKnight,Travis Scott,0.28472576852333314,goosebumps,0.841,0.728,0.6363636363636364,0.8691434604724825,1.0,0.0484,0.0847,0.0,0.149,0.43,0.4819191523053357,0,1
Peru,2020-05-31,7kOf0qHO4Rcwk6QJifZDRJ,0.009940588320533256,Emmanuel,Anuel AA,0.23317320005277414,El Manual,0.843,0.845,0.0,0.9368483568694734,1.0,0.0503,0.35,0.00168,0.0527,0.898,0.4592764701094394,1,0
Peru,2020-05-31,0VKkyBKCXyR99navhVRqcP,0.003369076945370236,La Player (Bandolera),Zion & Lennox,0.29368495393904587,La player (Bandolera),0.769,0.838,0.18181818181818182,0.7458756763890723,1.0,0.0633,0.16,0.0,0.0935,0.602,0.21514247870773917,1,0
Peru,2020-05-31,0YbXuCsQwrsh5x0hgnED6z,0.003282133024199391,Emmanuel,"Anuel AA,Kendo Kaponi,Yandel,Nengo Flow",0.5501222342085044,Antes y Después,0.732,0.634,0.09090909090909091,0.7228454533456513,1.0,0.36,0.171,0.0,0.204,0.5329999999999999,0.8062940736849112,0,1
Peru,2020-05-31,3YeImruYgPnQtn4QgHqi04,0.0029271120127517753,Emmanuel,Anuel AA,0.2735717999860304,Somo o No Somos,0.735,0.607,1.0,0.7372310941005675,0.0,0.0466,0.621,2.55e-06,0.0793,0.57,0.5703958029642673,0,1
Peru,2020-06-01,3omvXShuRPM3zbDpWYqf5g,0.023279234893493695,MORE & MORE,TWICE,0.21614578078555852,MORE & MORE,0.7390000000000001,0.841,0.45454545454545453,0.8168800316748054,1.0,0.06,0.0312,0.0,0.17300000000000001,0.562,0.3112924827775022,1,0
Peru,2020-06-01,5poUJOhLyalGkUedn3ggeX,0.012932908274163164,Emmanuel,"Anuel AA,Mariah",0.25142994621694825,Bandido,0.789,0.809,0.7272727272727273,0.8660419691170649,1.0,0.0615,0.374,0.0,0.20199999999999999,0.41100000000000003,0.22949024366781845,0,1
Peru,2020-06-01,75pQqzwgCjUOSSy5CpmAjy,0.007071438921895377,YHLQMDLG,Bad Bunny,0.1555874614865232,Pero Ya No,0.882,0.612,0.36363636363636365,0.6887950376138314,1.0,0.11800000000000001,0.0475,5.07e-06,0.182,0.742,0.6146156293703705,1,0
Peru,2020-06-02,1sYRkVKdT2ize1HSDCwbEF,0.026119402985074626,20 All-Time Greatest Hits!,James Brown,0.16473756509456658,Say It Loud - I'm Black And I'm Proud,0.853,0.529,0.2727272727272727,0.45195987857991293,1.0,0.22,0.28800000000000003,0.0118,0.0452,0.934,0.3715323768156692,1,0
Peru,2020-06-02,0ECs7wpW9157Tk5yBUGbE0,0.012643095203593682,Alright,Kendrick Lamar,0.20813187324894647,Alright,0.7829999999999999,0.7609999999999999,0.6363636363636364,0.7266068364788174,1.0,0.195,0.0864,0.0,0.643,0.674,0.3338093722945322,0,1
Peru,2020-06-02,5p3JJehpKHjr9pJT5eD2Lz,0.01205622373569048,Emmanuel,"Anuel AA,Farruko,Zion",0.257289427323032,Que Se Joda,0.624,0.888,0.18181818181818182,0.9509700409132903,1.0,0.099,0.23800000000000002,0.0,0.317,0.8240000000000001,0.852186202762999,0,1
Peru,2020-06-03,0b9oOr2ZgvyQu88wzixux9,0.02062744529778293,This Is America,Childish Gambino,0.25668873349838184,This Is America,0.8540000000000001,0.46299999999999997,0.45454545454545453,0.6850996436584401,1.0,0.13699999999999998,0.11699999999999999,0.0,0.354,0.5489999999999999,0.4077384696210679,0,1
Peru,2020-06-03,78qd8dvwea0Gosb6Fe6j3k,0.00914360237646718,Boss Bitch,Doja Cat,0.11461145043499857,Boss Bitch,0.7070000000000001,0.955,0.9090909090909091,0.7884386960538472,0.0,0.222,0.127,0.0,0.20199999999999999,0.575,0.4518769007643753,1,0
Peru,2020-06-03,6NfC2FKfsfzuLIF4lThw0A,0.009056658455296334,Emmanuel,"Anuel AA,Bad Bunny",0.2576278026557807,Así Soy Yo,0.732,0.807,0.9090909090909091,0.865580044872641,0.0,0.11599999999999999,0.445,0.0015199999999999999,0.0975,0.7240000000000001,0.8221291520833484,0,1
Peru,2020-06-04,2tnVG71enUj33Ic2nFN6kZ,0.009578321982321402,Ride It,Regard,0.1508796982561253,Ride It,0.88,0.7509999999999999,0.6363636363636364,0.8105450706084203,0.0,0.0874,0.177,6.43e-05,0.106,0.884,0.3923769636607148,1,0
Peru,2020-06-05,4lzxJ4jCuFDXXGkE1LmpKR,0.012853209679756557,Verte Ir,"DJ Luian,Mambo Kingz,Anuel AA,Nicky Jam,Darell,Brytiago",0.3214565661112448,Verte Ir,0.857,0.647,1.0,0.8175399234525538,0.0,0.0984,0.391,1.2e-06,0.0842,0.5529999999999999,0.22983802342703655,1,0
Peru,2020-06-06,7mcdgAXmb35dakBnfDIv3q,0.014374728300246341,Emmanuel,Anuel AA,0.30865107760126037,Narcos,0.614,0.746,0.9090909090909091,0.8587831595618319,0.0,0.196,0.34700000000000003,1.4300000000000002e-05,0.0874,0.601,0.7632729775127086,0,1
Peru,2020-06-06,727DZ6qsujnLdNNLooqqZT,0.011172293870453558,Por Primera Vez,"Camilo,Shakira,Pedro Capó",0.16363086045121886,Tutu - Remix,0.728,0.802,0.0,0.9325590603141085,1.0,0.0457,0.41100000000000003,0.0,0.102,0.866,0.08945339381248009,1,0
Peru,2020-06-07,1JSTJqkT5qHq8MDJnJbRE1,0.005883205332560498,Synchronicity (Remastered 2003),The Police,0.30037795593359773,Every Breath You Take,0.82,0.452,0.09090909090909091,0.4450970040913291,1.0,0.0348,0.5429999999999999,0.00294,0.0714,0.74,0.3883293992289648,1,0
Peru,2020-06-07,4BCPItsB94KDLuERZT3aNM,0.005499203014055934,Fresa,"TINI,Lalo Ebratt",0.1633607810571901,Fresa,0.7809999999999999,0.866,0.45454545454545453,0.8610267916061766,0.0,0.0867,0.21600000000000003,0.0,0.10099999999999999,0.8640000000000001,0.22991941868983212,1,0
Peru,2020-06-07,2xLMifQCjDGFmkHkpNLD9h,0.004028401680915809,ASTROWORLD,Travis Scott,0.3918013829927591,SICKO MODE,0.8340000000000001,0.73,0.7272727272727273,0.8464431833179359,1.0,0.222,0.00513,0.0,0.124,0.446,0.6666050035887908,0,1
Peru,2020-06-07,7BuSE9uTIw931wtZYzvZcQ,0.0034197942327198957,Runaway,"Sebastian Yatra,Daddy Yankee,Natti Natasha,Jonas Brothers",0.21776004842802926,Runaway,0.7559999999999999,0.851,0.18181818181818182,0.8717830275834764,1.0,0.0674,0.0336,0.0,0.126,0.934,0.07468385339973203,1,0
Peru,2020-06-08,7MmrcXVA7A5zZ2CbDuGHNa,0.01195478916099116,A Mí,Rels B,0.23170949391157228,A Mí,0.846,0.5479999999999999,0.09090909090909091,0.6693942193480269,1.0,0.256,0.24100000000000002,0.0713,0.0419,0.516,0.22201667862930366,1,0
Peru,2020-06-08,11ufNpNUBDwTGlU8sdWZaP,0.011041877988697291,Navegando,Mike Bahía,0.22749842841731924,Serenata,0.757,0.8240000000000001,0.6363636363636364,0.916193744225947,1.0,0.134,0.0859,0.0,0.165,0.495,0.8076185965976778,1,0
Peru,2020-06-08,29ShXDWDedEwZkYc8Du08N,0.010788291551948994,The Academy,"Rich Music LTD,Sech,Dalex,Justin Quiles,Lenny Tavárez,Feid,Cazzu",0.25550907637503784,Imaginate,0.691,0.7509999999999999,0.0,0.8094232545862479,1.0,0.228,0.316,0.0,0.0808,0.672,0.7766809971659648,0,1
Peru,2020-06-09,40tFJtuES1da2fg0OurUdI,0.023380669468193015,Tragas o Escupes,Jarabe De Palo,0.23927326912480307,Eso Que Tú Me Das,0.778,0.804,0.0,0.7154546654348687,1.0,0.0286,0.14400000000000002,9.499999999999999e-05,0.0676,0.836,0.4815861716848077,1,0
Peru,2020-06-09,7g4rHuZ1CqfUqFjZMoVXoQ,0.01307056948268367,La Quiero A Morir (con Alejandro Sanz),"Jarabe De Palo,Alejandro Sanz",0.2159595191345042,La quiero a morir (con Alejandro Sanz),0.387,0.588,0.6363636363636364,0.7829615942985351,1.0,0.0421,0.5529999999999999,5.7000000000000005e-06,0.0943,0.155,0.7946101536890552,1,0
Peru,2020-06-09,7qEHsqek33rTcFNT9PFqLf,0.011744674684828286,Divinely Uninspired To A Hellish Extent,Lewis Capaldi,0.18899348860311524,Someone You Loved,0.501,0.405,0.09090909090909091,0.7167744489903657,1.0,0.0319,0.7509999999999999,0.0,0.105,0.446,0.33275863344753326,1,0
Peru,2020-06-10,5FiB1uNoGZE4PenzZd7Imu,0.05083321257788726,Bonito,Jarabe De Palo,0.30058439593018293,Bonito,0.743,0.965,0.5454545454545454,0.772799260921209,0.0,0.0536,0.21100000000000002,0.0,0.449,0.741,0.3648653648357665,1,0
Peru,2020-06-10,6aaPUBUFw9KEW1p1inVQv9,0.0466961309955079,Depende,Jarabe De Palo,0.3178244639156856,Depende,0.703,0.534,0.0,0.32677840834103206,1.0,0.0303,0.11699999999999999,1.04e-05,0.13699999999999998,0.524,0.2212027260013466,1,0
Peru,2020-06-10,3AR1c3Dssq51WlGGkuYJNj,0.028894363135777423,La Flaca,Jarabe De Palo,0.3533585303955732,El lado oscuro,0.818,0.723,0.6363636363636364,0.6492675201266991,0.0,0.0296,0.528,0.000591,0.0905,0.748,0.24513293326328392,1,0
Peru,2020-06-10,0wmYFlVkmGVUtfcY1r0SrP,0.021279524706564266,La Flaca,Jarabe De Palo,0.23566134527477475,Grita,0.49,0.6940000000000001,0.36363636363636365,0.5787910782631649,0.0,0.0463,0.0645,6.55e-05,0.106,0.292,1.0,1,0
Peru,2020-06-10,0jLNtXSoXNQ09T3zyhBPDl,0.01494710911462107,No Te Contaron Mal,You Salsa,0.33532219385181333,No Te Contaron Mal,0.637,0.745,0.6363636363636364,0.5516695261977036,1.0,0.0377,0.0188,0.0355,0.133,0.55,0.7769251829543519,1,0
Peru,2020-06-10,2bAAj29XGc4h1G4oEGYCmg,0.012193884944210984,MORE & MORE,TWICE,0.21614578078555852,MORE & MORE,0.7390000000000001,0.841,0.45454545454545453,0.8168800316748054,1.0,0.06,0.0312,0.0,0.17300000000000001,0.562,0.3112924827775022,1,0
Peru,2020-06-10,4EJHKSnHENfjOxXWryyNtL,0.011853354586291841,LAS QUE NO IBAN A SALIR,"Bad Bunny,Zion & Lennox",0.19110445398173084,MÁS DE UNA CITA,0.865,0.5,0.45454545454545453,0.37851392371651055,1.0,0.0861,0.0122,7.730000000000001e-05,0.098,0.317,0.2075949179757737,0,1
Peru,2020-06-10,6aommJFM8i3iT4inKuDSXh,0.011505578901608462,Háblate de Mí,Jósean Log,0.24149754367447673,Chachachá,0.68,0.321,0.45454545454545453,0.369341428005807,1.0,0.0376,0.7909999999999999,4.67e-06,0.125,0.41600000000000004,0.33968463035451335,1,0
Peru,2020-06-11,3ZG8N7aWw2meb6UrI5ZmnZ,0.5639689900014491,1 of 1,Sech,0.1922437544140131,Relación,0.805,0.562,0.6363636363636364,0.8858387224495182,0.0,0.105,0.125,4.96e-06,0.14800000000000002,0.767,0.7930340454185566,1,0
Peru,2020-06-11,0jT8Nl0shPS8115is0wD2Q,0.5148819011737429,Por Primera Vez,Camilo,0.23184142924773576,Favorito,0.606,0.853,0.8181818181818182,0.8952091856935463,1.0,0.0545,0.237,0.0,0.251,0.8220000000000001,0.8370540834523429,1,0
